date,importexport_1 (MW),importexport_2 (MW),importexport_3 (MW),importexport_4 (MW),importexport_5 (MW)
11/28/2012 9:00,-1074,-203,0,-54,-1166
11/28/2012 10:00,-1092,-199,2,-9,-1275
11/28/2012 11:00,-1094,-228,3,-74,-1223
11/28/2012 12:00,-1227,-50,1,-67,-977
11/28/2012 13:00,-1103,-146,1,-100,-685
11/28/2012 14:00,-1107,-125,-1,-82,-461
11/28/2012 15:00,-1095,-419,-3,-86,-1192
11/28/2012 16:00,-1035,-505,-1,-86,-1175
11/28/2012 17:00,-962,-417,0,-38,-1209
11/28/2012 18:00,-1004,-338,0,-1,-1135
11/28/2012 19:00,-995,-471,3,-35,-1220
11/28/2012 20:00,-982,-454,3,-42,-1215
11/28/2012 21:00,-960,-502,-2,-88,-1259
11/28/2012 22:00,-973,-518,3,-107,-1309
11/28/2012 23:00,-994,-497,-2,-116,-1239
11/29/2012 0:00,-1054,-368,0,-118,-830
11/29/2012 1:00,-1122,-367,1,-122,-473
11/29/2012 2:00,-1147,-358,-2,-98,-280
11/29/2012 3:00,-1095,-406,-2,-91,-128
11/29/2012 4:00,-1047,-470,-1,-111,-283
11/29/2012 5:00,-1077,-405,-5,-130,-259
11/29/2012 6:00,-968,-582,0,-116,-728
11/29/2012 7:00,-797,-486,1,-77,-769
11/29/2012 8:00,-829,-285,-1,-107,-865
11/29/2012 9:00,-911,-194,0,-117,-1242
11/29/2012 10:00,-889,-112,-3,-124,-1236
11/29/2012 11:00,-955,-255,-1,-74,-1209
11/29/2012 12:00,-1010,-281,0,-77,-1214
11/29/2012 13:00,-1000,-326,-5,-51,-1211
11/29/2012 14:00,-1004,-346,7,4,-1265
11/29/2012 15:00,-1104,-368,2,3,-1255
11/29/2012 16:00,-752,-341,4,6,-808
11/29/2012 17:00,-813,-233,-1,11,-1150
11/29/2012 18:00,-1000,-392,3,2,-1302
11/29/2012 19:00,-1037,-325,2,12,-1256
11/29/2012 20:00,-905,-230,0,-3,-931
11/29/2012 21:00,-808,-356,1,1,-1147
11/29/2012 22:00,-597,-452,3,6,-902
11/29/2012 23:00,-664,-693,1,-79,-852
11/30/2012 0:00,-717,-849,1,-84,-448
11/30/2012 1:00,-1165,-788,-1,-64,-948
11/30/2012 2:00,-1379,-585,-1,-55,-594
11/30/2012 3:00,-1361,-542,-4,-78,-239
11/30/2012 4:00,-1483,-504,-4,-50,-158
11/30/2012 5:00,-1346,-740,2,-108,-123
11/30/2012 6:00,-1468,-649,0,-128,-378
11/30/2012 7:00,-1521,-636,1,-122,-825
11/30/2012 8:00,-1549,-479,5,-113,-784
11/30/2012 9:00,-1579,-297,0,-80,-832
11/30/2012 10:00,-1407,-622,-1,-91,-986
11/30/2012 11:00,-1200,-661,0,-122,-447
11/30/2012 12:00,-1446,-802,-2,-118,-762
11/30/2012 13:00,-1436,-729,0,-107,-623
11/30/2012 14:00,-1375,-641,2,-114,-532
11/30/2012 15:00,-1179,-431,5,-122,64
11/30/2012 16:00,-1090,-704,-25,-126,-164
11/30/2012 17:00,-1472,-579,-2,-134,-191
11/30/2012 18:00,-1488,-648,4,-114,-484
11/30/2012 19:00,-1441,-672,-3,-71,-183
11/30/2012 20:00,-1396,-717,-2,-123,423
11/30/2012 21:00,-1364,-759,4,-109,543
11/30/2012 22:00,-1397,-734,-1,-42,557
11/30/2012 23:00,-1269,-853,1,-45,494
12/1/2012 0:00,-1272,-802,-4,-18,740
12/1/2012 1:00,-1283,-841,2,-24,858
12/1/2012 2:00,-1246,-837,4,-60,1077
12/1/2012 3:00,-1249,-826,-3,-8,1132
12/1/2012 4:00,-1258,-846,-4,-6,1223
12/1/2012 5:00,-1123,-855,-4,-3,1198
12/1/2012 6:00,-1111,-821,4,-47,1223
12/1/2012 7:00,-1549,-598,-1,-65,912
12/1/2012 8:00,-1479,-721,-1,-57,926
12/1/2012 9:00,-1345,-802,5,-59,673
12/1/2012 10:00,-1194,-904,3,-59,662
12/1/2012 11:00,-1182,-968,6,-100,472
12/1/2012 12:00,-1257,-874,7,-109,635
12/1/2012 13:00,-1449,-777,6,-123,700
12/1/2012 14:00,-1439,-702,-41,-31,824
12/1/2012 15:00,-1339,-856,2,-68,643
12/1/2012 16:00,-1238,-964,0,-84,-92
12/1/2012 17:00,-1437,-655,1,-70,-484
12/1/2012 18:00,-1620,-473,6,-107,50
12/1/2012 19:00,-1609,-442,-2,-131,430
12/1/2012 20:00,-1522,-658,-4,-116,-19
12/1/2012 21:00,-1512,-556,0,-20,77
12/1/2012 22:00,-1596,-499,6,-93,512
12/1/2012 23:00,-1553,-521,-4,-39,817
12/2/2012 0:00,-1493,-588,-2,-66,688
12/2/2012 1:00,-1432,-644,1,-76,955
12/2/2012 2:00,-1326,-479,0,-30,1206
12/2/2012 3:00,-1458,-627,-1,-58,1284
12/2/2012 4:00,-1505,-686,0,-66,1202
12/2/2012 5:00,-1500,-669,-1,-90,708
12/2/2012 6:00,-1403,-748,3,-95,62
12/2/2012 7:00,-1353,-656,-3,-104,-537
12/2/2012 8:00,-1381,-411,-2,-84,-982
12/2/2012 9:00,-1090,-407,-1,-73,-593
12/2/2012 10:00,-835,-385,-5,-67,-39
12/2/2012 11:00,-875,-478,-3,8,-103
12/2/2012 12:00,-944,-469,0,0,-285
12/2/2012 13:00,-958,-438,4,-7,-440
12/2/2012 14:00,-949,-474,-3,-59,-195
12/2/2012 15:00,-885,-567,0,-47,-466
12/2/2012 16:00,-683,-665,2,-6,-1042
12/2/2012 17:00,-914,-399,-2,-48,-1189
12/2/2012 18:00,-1130,-432,1,-44,-1015
12/2/2012 19:00,-1030,-351,5,-58,-973
12/2/2012 20:00,-1111,-444,-2,-115,-1119
12/2/2012 21:00,-1050,-535,2,-77,-799
12/2/2012 22:00,-1165,-604,3,-67,-356
12/2/2012 23:00,-1158,-654,-4,-77,17
12/3/2012 0:00,-1104,-698,2,-105,299
12/3/2012 1:00,-994,-632,5,-107,533
12/3/2012 2:00,-977,-572,3,-115,620
12/3/2012 3:00,-958,-555,0,-120,668
12/3/2012 4:00,-982,-519,1,-94,267
12/3/2012 5:00,-982,-490,-1,-45,-401
12/3/2012 6:00,-1127,-403,4,-110,-935
12/3/2012 7:00,-1079,-234,-1,-51,-894
12/3/2012 8:00,-1031,-387,3,-101,-1143
12/3/2012 9:00,-1125,-532,-2,-65,-1165
12/3/2012 10:00,-1140,-587,-1,-28,-1050
12/3/2012 11:00,-1196,-746,1,45,-847
12/3/2012 12:00,-1162,-798,4,-58,-725
12/3/2012 13:00,-1038,-692,-1,32,-331
12/3/2012 14:00,-976,-644,5,-96,-1149
12/3/2012 15:00,-826,-582,-4,-131,-1266
12/3/2012 16:00,-798,-552,1,-62,-1071
12/3/2012 17:00,-766,-168,-3,78,-1107
12/3/2012 18:00,-896,-284,2,48,-1085
12/3/2012 19:00,-1040,-282,3,-15,-1163
12/3/2012 20:00,-973,-403,-3,-91,-1258
12/3/2012 21:00,-1177,-516,3,-111,-1285
12/3/2012 22:00,-945,-738,3,-121,-1291
12/3/2012 23:00,-921,-824,-1,-121,-1170
12/4/2012 0:00,-824,-860,1,-117,-880
12/4/2012 1:00,-939,-940,16,-108,-695
12/4/2012 2:00,-1120,-668,-5,-47,-525
12/4/2012 3:00,-1053,-704,-1,-28,-508
12/4/2012 4:00,-1109,-747,2,-87,-288
12/4/2012 5:00,-1158,-547,0,-80,-660
12/4/2012 6:00,-1034,-276,2,-33,-319
12/4/2012 7:00,-654,-157,-2,-13,-66
12/4/2012 8:00,-639,-154,-2,-15,-55
12/4/2012 9:00,-824,-638,1,-21,-731
12/4/2012 10:00,-978,-691,2,-37,-1173
12/4/2012 11:00,-1002,-677,3,-46,-1179
12/4/2012 12:00,-1019,-669,2,-97,-1024
12/4/2012 13:00,-1063,-553,-2,-97,-645
12/4/2012 14:00,-962,-650,-2,-115,-525
12/4/2012 15:00,-788,-671,2,-77,-628
12/4/2012 16:00,-480,-505,-1,-36,-46
12/4/2012 17:00,-533,-566,-2,-16,-131
12/4/2012 18:00,-523,-586,4,-5,99
12/4/2012 19:00,-921,-717,5,-24,-109
12/4/2012 20:00,-1085,-593,1,-40,-133
12/4/2012 21:00,-959,-813,0,-54,-140
12/4/2012 22:00,-843,-912,-1,-44,34
12/4/2012 23:00,-1034,-966,1,-26,76
12/5/2012 0:00,-899,-1179,1,-111,483
12/5/2012 1:00,-850,-1205,-4,-133,989
12/5/2012 2:00,-929,-1254,-2,-132,1045
12/5/2012 3:00,-959,-1250,-1,-66,1069
12/5/2012 4:00,-956,-1270,0,-113,737
12/5/2012 5:00,-951,-1212,6,-117,599
12/5/2012 6:00,-1180,-1021,-2,-125,57
12/5/2012 7:00,-1136,-708,1,-92,-162
12/5/2012 8:00,-1096,-747,4,-102,-249
12/5/2012 9:00,-1224,-877,-4,-124,-591
12/5/2012 10:00,-1079,-1241,-2,-54,-629
12/5/2012 11:00,-1104,-1292,-2,-116,-626
12/5/2012 12:00,-929,-1075,-4,-78,-102
12/5/2012 13:00,-884,-1174,3,-87,-119
12/5/2012 14:00,-1116,-1224,-2,-83,89
12/5/2012 15:00,-931,-1125,-8,-54,-393
12/5/2012 16:00,-794,-968,1,-115,-226
12/5/2012 17:00,-849,-981,-1,-72,-404
12/5/2012 18:00,-954,-960,3,-111,-528
12/5/2012 19:00,-985,-811,-117,-76,-845
12/5/2012 20:00,-889,-683,-123,-66,-646
12/5/2012 21:00,-775,-820,-126,-7,-1105
12/5/2012 22:00,-888,-745,-119,-12,-1042
12/5/2012 23:00,-933,-711,-6,-150,-735
12/6/2012 0:00,-932,-934,-74,-61,-430
12/6/2012 1:00,-945,-631,-3,-77,301
12/6/2012 2:00,-738,-1063,-14,-79,128
12/6/2012 3:00,-704,-1018,-71,-68,-98
12/6/2012 4:00,-725,-1060,-37,-114,-47
12/6/2012 5:00,-759,-792,-79,-64,-426
12/6/2012 6:00,-836,-804,-108,-20,-864
12/6/2012 7:00,-835,-669,-99,-62,-874
12/6/2012 8:00,-860,-663,-124,-48,-1108
12/6/2012 9:00,-1029,-677,-127,-58,-1119
12/6/2012 10:00,-924,-705,-128,-64,-1126
12/6/2012 11:00,-777,-826,-103,-57,-1257
12/6/2012 12:00,-795,-762,-121,-32,-672
12/6/2012 13:00,-1045,-418,-78,-31,-396
12/6/2012 14:00,-1133,-573,-77,-94,-456
12/6/2012 15:00,-946,-822,-107,-115,-904
12/6/2012 16:00,-837,-872,-112,-51,-188
12/6/2012 17:00,-799,-586,-9,11,-272
12/6/2012 18:00,-882,-743,-36,-31,-72
12/6/2012 19:00,-1058,-681,-91,-23,-313
12/6/2012 20:00,-897,-621,-104,-88,-812
12/6/2012 21:00,-946,-523,-126,-49,-1099
12/6/2012 22:00,-825,-619,-100,-43,-959
12/6/2012 23:00,-690,-705,-81,-65,-954
12/7/2012 0:00,-848,-1106,-67,-55,-793
12/7/2012 1:00,-816,-955,-83,-75,-82
12/7/2012 2:00,-1033,-1057,-63,-104,-206
12/7/2012 3:00,-1011,-1124,-61,-111,-260
12/7/2012 4:00,-944,-1215,-92,-98,313
12/7/2012 5:00,-922,-1155,-60,-49,327
12/7/2012 6:00,-776,-1087,-73,-53,214
12/7/2012 7:00,-890,-942,-105,-24,-85
12/7/2012 8:00,-940,-877,-119,-33,139
12/7/2012 9:00,-842,-698,-129,-12,-155
12/7/2012 10:00,-1021,-869,-62,-93,-484
12/7/2012 11:00,-983,-922,-65,-34,-505
12/7/2012 12:00,-1109,-1015,-100,-56,-762
12/7/2012 13:00,-1093,-1045,-97,-37,-647
12/7/2012 14:00,-981,-867,-120,-57,-203
12/7/2012 15:00,-776,-927,-68,-13,-665
12/7/2012 16:00,-484,-966,2,-1,-265
12/7/2012 17:00,-692,-827,-17,5,-123
12/7/2012 18:00,-1017,-809,-12,-6,-522
12/7/2012 19:00,-1176,-964,-67,9,-423
12/7/2012 20:00,-1045,-891,-89,2,-1084
12/7/2012 21:00,-1099,-1030,-65,-12,-1149
12/7/2012 22:00,-1119,-880,-60,12,-1158
12/7/2012 23:00,-892,-1004,-60,-16,-1149
12/8/2012 0:00,-907,-1203,-59,-41,-844
12/8/2012 1:00,-921,-1143,-63,-36,-315
12/8/2012 2:00,-934,-1278,-118,-73,-162
12/8/2012 3:00,-938,-1155,-131,-72,-200
12/8/2012 4:00,-918,-1121,-127,-88,-71
12/8/2012 5:00,-891,-1134,-105,-126,-147
12/8/2012 6:00,-836,-1077,-103,-150,-346
12/8/2012 7:00,-595,-852,-101,-59,200
12/8/2012 8:00,-485,-1138,-91,-71,211
12/8/2012 9:00,-755,-849,-93,-90,205
12/8/2012 10:00,-919,-737,-70,-99,159
12/8/2012 11:00,-875,-898,-127,-68,311
12/8/2012 12:00,-959,-1337,-55,-183,121
12/8/2012 13:00,-912,-1116,-17,-161,383
12/8/2012 14:00,-832,-818,-71,-175,120
12/8/2012 15:00,-742,-711,-77,-133,-444
12/8/2012 16:00,-465,-487,-62,-69,105
12/8/2012 17:00,-378,-290,70,-96,118
12/8/2012 18:00,-563,-436,3,28,89
12/8/2012 19:00,-972,-833,-74,12,-960
12/8/2012 20:00,-1022,-676,-102,9,-1096
12/8/2012 21:00,-868,-820,-105,-1,-1095
12/8/2012 22:00,-1017,-746,-102,-49,-1095
12/8/2012 23:00,-1101,-734,-100,-107,-988
12/9/2012 0:00,-955,-784,-69,-146,-1068
12/9/2012 1:00,-989,-736,-92,-81,-1048
12/9/2012 2:00,-818,-586,-105,-72,-157
12/9/2012 3:00,-830,-564,-63,-36,32
12/9/2012 4:00,-862,-403,-63,-13,-8
12/9/2012 5:00,-879,-429,-63,-61,-280
12/9/2012 6:00,-722,-483,-102,-102,-491
12/9/2012 7:00,-439,-835,-106,-128,-64
12/9/2012 8:00,-406,-768,-63,-138,-113
12/9/2012 9:00,-563,-570,-69,-120,-429
12/9/2012 10:00,-671,-546,-57,-154,-524
12/9/2012 11:00,-618,-337,-22,-146,-699
12/9/2012 12:00,-622,-634,-52,-86,-922
12/9/2012 13:00,-581,-581,-96,-111,-429
12/9/2012 14:00,-647,-428,-80,-97,-674
12/9/2012 15:00,-536,-470,-102,-117,-639
12/9/2012 16:00,-92,-353,-2,-65,102
12/9/2012 17:00,-130,-462,37,3,261
12/9/2012 18:00,-149,-554,20,-8,126
12/9/2012 19:00,-392,-452,-2,10,160
12/9/2012 20:00,-403,-427,8,13,147
12/9/2012 21:00,-618,-541,6,-63,-334
12/9/2012 22:00,-873,-432,-99,-126,-269
12/9/2012 23:00,-701,-347,-105,-27,174
12/10/2012 0:00,-823,-653,-126,-54,-78
12/10/2012 1:00,-981,-681,-67,-26,180
12/10/2012 2:00,-1079,-648,-77,-37,417
12/10/2012 3:00,-1070,-632,-88,-27,412
12/10/2012 4:00,-947,-743,-57,-126,70
12/10/2012 5:00,-635,-994,-89,-144,124
12/10/2012 6:00,-681,-961,-75,-80,324
12/10/2012 7:00,-693,-903,-64,-40,389
12/10/2012 8:00,-684,-741,-65,-122,362
12/10/2012 9:00,-727,-787,-74,-83,476
12/10/2012 10:00,-612,-706,-73,9,276
12/10/2012 11:00,-693,-507,-42,-16,-59
12/10/2012 12:00,-434,-226,-2,-57,120
12/10/2012 13:00,-350,-225,-60,-5,130
12/10/2012 14:00,-295,-200,-7,-10,133
12/10/2012 15:00,-279,-461,2,3,138
12/10/2012 16:00,-398,-565,-2,-9,176
12/10/2012 17:00,-404,-430,20,14,22
12/10/2012 18:00,-669,-550,34,12,45
12/10/2012 19:00,-726,-368,-40,4,66
12/10/2012 20:00,-602,-340,-61,5,58
12/10/2012 21:00,-605,-483,-55,-2,43
12/10/2012 22:00,-685,-373,-1,9,-461
12/10/2012 23:00,-569,-439,-82,-59,-811
12/11/2012 0:00,-692,-431,39,37,-125
12/11/2012 1:00,-805,-320,-60,-11,-108
12/11/2012 2:00,-775,-518,-65,-15,-111
12/11/2012 3:00,-798,-541,-68,-104,-80
12/11/2012 4:00,-778,-594,-55,-129,181
12/11/2012 5:00,-539,-376,-90,-26,144
12/11/2012 6:00,-580,-441,-63,-5,194
12/11/2012 7:00,-643,-421,-64,1,208
12/11/2012 8:00,-612,-381,3,-11,208
12/11/2012 9:00,-716,-204,-59,7,-3
12/11/2012 10:00,-874,-300,-85,-44,-446
12/11/2012 11:00,-868,-462,-65,-10,-471
12/11/2012 12:00,-804,-491,-64,-2,-726
12/11/2012 13:00,-720,-533,2,7,-972
12/11/2012 14:00,-678,-610,-1,0,-560
12/11/2012 15:00,-767,-623,1,4,-282
12/11/2012 16:00,-530,-644,1,-11,176
12/11/2012 17:00,-700,-605,0,5,126
12/11/2012 18:00,-978,-769,-63,9,-297
12/11/2012 19:00,-962,-498,-60,9,-29
12/11/2012 20:00,-948,-204,-67,-3,191
12/11/2012 21:00,-884,-193,-61,9,37
12/11/2012 22:00,-450,-292,-65,7,190
12/11/2012 23:00,-421,-340,-61,-16,-2
12/12/2012 0:00,-736,-537,-120,-29,-80
12/12/2012 1:00,-800,-674,-129,-105,-48
12/12/2012 2:00,-818,-482,-121,-90,-80
12/12/2012 3:00,-825,-422,-82,-88,341
12/12/2012 4:00,-788,-327,-17,-88,360
12/12/2012 5:00,-802,-421,-87,-54,170
12/12/2012 6:00,-572,-389,-6,-34,332
12/12/2012 7:00,-594,-297,-43,-12,295
12/12/2012 8:00,-555,16,-31,-12,291
12/12/2012 9:00,-332,49,-27,-14,380
12/12/2012 10:00,-542,2,-42,-14,187
12/12/2012 11:00,-477,51,-53,6,166
12/12/2012 12:00,-569,-159,1,11,-263
12/12/2012 13:00,-620,-62,1,-3,-454
12/12/2012 14:00,-603,-79,-2,-4,-206
12/12/2012 15:00,-424,40,-36,0,370
12/12/2012 16:00,-278,-98,2,42,550
12/12/2012 17:00,-353,13,-40,54,155
12/12/2012 18:00,-423,200,-95,39,468
12/12/2012 19:00,-744,60,-99,60,265
12/12/2012 20:00,-716,48,-5,-11,151
12/12/2012 21:00,-580,-220,3,-68,-693
12/12/2012 22:00,-547,-310,-1,-6,-949
12/12/2012 23:00,-423,-430,1,-12,-554
12/13/2012 0:00,-595,-407,-54,-101,-175
12/13/2012 1:00,-645,-464,-121,-110,-45
12/13/2012 2:00,-769,-587,-65,-169,105
12/13/2012 3:00,-788,-448,-33,-169,343
12/13/2012 4:00,-844,-470,-79,-125,450
12/13/2012 5:00,-872,-419,-41,-86,-154
12/13/2012 6:00,-887,-262,-4,-29,-475
12/13/2012 7:00,-915,-145,-11,-88,-936
12/13/2012 8:00,-775,-198,0,-9,-849
12/13/2012 9:00,-793,-171,-52,-34,-978
12/13/2012 10:00,-659,-39,1,74,119
12/13/2012 11:00,-804,-205,1,51,136
12/13/2012 12:00,-781,-209,-7,11,-483
12/13/2012 13:00,-835,-285,-63,-12,-701
12/13/2012 14:00,-823,-353,-66,-14,-987
12/13/2012 15:00,-741,-398,-65,9,-976
12/13/2012 16:00,-597,-538,-4,14,-1218
12/13/2012 17:00,-474,-221,0,59,-1222
12/13/2012 18:00,-613,-281,-1,-1,-1238
12/13/2012 19:00,-697,-455,-63,12,-1286
12/13/2012 20:00,-726,-290,-58,14,-1289
12/13/2012 21:00,-679,-441,-101,8,-1302
12/13/2012 22:00,-542,-548,-66,-7,-1285
12/13/2012 23:00,-638,-547,-63,-19,-1131
12/14/2012 0:00,-588,-643,-63,-77,-739
12/14/2012 1:00,-639,-789,-89,-104,-343
12/14/2012 2:00,-715,-977,-123,-49,-631
12/14/2012 3:00,-722,-1100,-90,-138,-710
12/14/2012 4:00,-703,-703,-80,-144,-395
12/14/2012 5:00,-801,-642,-81,-142,-429
12/14/2012 6:00,-964,-602,-95,-112,-995
12/14/2012 7:00,-1056,-294,-71,-1,-981
12/14/2012 8:00,-1118,-319,-72,-13,-754
12/14/2012 9:00,-888,-511,-96,-109,-1055
12/14/2012 10:00,-970,-598,-29,-155,-1184
12/14/2012 11:00,-934,-628,-91,-98,-1165
12/14/2012 12:00,-865,-596,-94,37,-1175
12/14/2012 13:00,-834,-802,-96,-5,-1000
12/14/2012 14:00,-960,-779,-69,-7,-911
12/14/2012 15:00,-984,-678,-61,-37,-1179
12/14/2012 16:00,-761,-671,-64,-13,-1237
12/14/2012 17:00,-707,-764,-1,-6,-1254
12/14/2012 18:00,-971,-728,-61,-18,-1162
12/14/2012 19:00,-1041,-736,-63,-37,-1115
12/14/2012 20:00,-1113,-640,-69,-34,-546
12/14/2012 21:00,-1061,-672,-94,-51,-359
12/14/2012 22:00,-1003,-1009,-124,-76,-542
12/14/2012 23:00,-873,-1090,-10,-135,-191
12/15/2012 0:00,-888,-952,2,-31,191
12/15/2012 1:00,-884,-840,26,-165,513
12/15/2012 2:00,-924,-699,32,-84,744
12/15/2012 3:00,-844,-901,23,-176,741
12/15/2012 4:00,-836,-932,-22,-104,513
12/15/2012 5:00,-720,-815,-59,-167,120
12/15/2012 6:00,-657,-836,-114,-116,-78
12/15/2012 7:00,-731,-685,-106,-127,-324
12/15/2012 8:00,-621,-852,-99,-123,-180
12/15/2012 9:00,-754,-742,-77,-11,-616
12/15/2012 10:00,-810,-540,-63,7,-354
12/15/2012 11:00,-887,-575,2,-6,-614
12/15/2012 12:00,-908,-708,1,-41,-798
12/15/2012 13:00,-930,-804,-118,-94,-803
12/15/2012 14:00,-914,-916,-133,-109,-1010
12/15/2012 15:00,-794,-847,-104,-66,-1206
12/15/2012 16:00,-545,-785,-27,46,-1082
12/15/2012 17:00,-524,-619,60,4,-1138
12/15/2012 18:00,-816,-815,-62,100,-1246
12/15/2012 19:00,-1054,-855,-60,19,-1072
12/15/2012 20:00,-694,-572,-79,2,-1219
12/15/2012 21:00,-747,-609,-100,-42,-1253
12/15/2012 22:00,-891,-707,-77,-104,-1107
12/15/2012 23:00,-923,-825,-30,-149,-617
12/16/2012 0:00,-915,-977,22,-178,-136
12/16/2012 1:00,-868,-942,16,-192,479
12/16/2012 2:00,-917,-1098,24,-162,745
12/16/2012 3:00,-928,-1165,21,-178,744
12/16/2012 4:00,-1018,-991,22,-177,574
12/16/2012 5:00,-1052,-902,-49,-177,65
12/16/2012 6:00,-1112,-888,-54,-171,-665
12/16/2012 7:00,-1063,-589,-45,-20,-1065
12/16/2012 8:00,-1000,-569,-60,-67,-824
12/16/2012 9:00,-1017,-556,-58,-125,-641
12/16/2012 10:00,-1201,-485,-90,-47,-114
12/16/2012 11:00,-1007,-542,-44,-66,-281
12/16/2012 12:00,-917,-471,-86,-87,-145
12/16/2012 13:00,-1041,-461,-61,-39,-399
12/16/2012 14:00,-1139,-557,-38,-134,-336
12/16/2012 15:00,-1009,-714,-52,-129,-952
12/16/2012 16:00,-801,-698,-4,-25,-1080
12/16/2012 17:00,-845,-535,4,-49,-1254
12/16/2012 18:00,-780,-383,-34,-31,-1328
12/16/2012 19:00,-983,-359,-1,-44,-1327
12/16/2012 20:00,-1012,-614,-12,-7,-1263
12/16/2012 21:00,-989,-608,-41,-31,-1328
12/16/2012 22:00,-973,-505,-39,-57,-1219
12/16/2012 23:00,-863,-758,-71,-42,-793
12/17/2012 0:00,-819,-900,-22,-61,-649
12/17/2012 1:00,-752,-832,-46,-78,-324
12/17/2012 2:00,-766,-928,0,-71,-353
12/17/2012 3:00,-791,-923,-13,-185,-546
12/17/2012 4:00,-776,-908,-3,-194,-753
12/17/2012 5:00,-777,-903,-44,-141,-1021
12/17/2012 6:00,-907,-763,-41,-144,-1062
12/17/2012 7:00,-1005,-349,-5,-21,-1307
12/17/2012 8:00,-816,-320,4,6,-1268
12/17/2012 9:00,-653,-215,0,80,-1273
12/17/2012 10:00,-658,-406,3,4,-1271
12/17/2012 11:00,-721,-560,-82,-46,-1238
12/17/2012 12:00,-674,-679,-91,-15,-998
12/17/2012 13:00,-845,-712,-73,-45,-1246
12/17/2012 14:00,-566,-738,-66,-8,-1348
12/17/2012 15:00,-507,-708,-63,-2,-1269
12/17/2012 16:00,-392,-716,-3,29,-1258
12/17/2012 17:00,-394,-629,0,35,-1331
12/17/2012 18:00,-613,-745,2,10,-1328
12/17/2012 19:00,-660,-695,1,7,-1329
12/17/2012 20:00,-567,-705,4,10,-1291
12/17/2012 21:00,-539,-874,0,2,-1306
12/17/2012 22:00,-677,-675,0,-40,-1124
12/17/2012 23:00,-429,-747,2,-48,-869
12/18/2012 0:00,-529,-853,-72,-59,-522
12/18/2012 1:00,-823,-833,-4,-158,-388
12/18/2012 2:00,-868,-783,33,-18,7
12/18/2012 3:00,-883,-778,75,-74,243
12/18/2012 4:00,-899,-750,58,-102,177
12/18/2012 5:00,-892,-837,11,-99,152
12/18/2012 6:00,-889,-852,-104,-51,-356
12/18/2012 7:00,-923,-765,-109,-101,-509
12/18/2012 8:00,-924,-627,-114,-104,-469
12/18/2012 9:00,-967,-515,-116,-68,-459
12/18/2012 10:00,-1081,-436,-69,-62,-256
12/18/2012 11:00,-1166,-409,-102,-64,-50
12/18/2012 12:00,-961,-554,-128,-82,-361
12/18/2012 13:00,-835,-656,-105,-93,-138
12/18/2012 14:00,-674,-757,-106,-122,-793
12/18/2012 15:00,-684,-590,-74,-131,-1121
12/18/2012 16:00,-706,-614,-8,-7,-831
12/18/2012 17:00,-935,-536,-1,3,-1176
12/18/2012 18:00,-899,-749,4,5,-1235
12/18/2012 19:00,-967,-511,2,9,-925
12/18/2012 20:00,-907,-596,-108,-85,-1029
12/18/2012 21:00,-1058,-459,-71,-42,-782
12/18/2012 22:00,-975,-500,-65,-38,-742
12/18/2012 23:00,-960,-768,31,-150,-666
12/19/2012 0:00,-673,-1095,-49,-175,-79
12/19/2012 1:00,-723,-940,51,-201,151
12/19/2012 2:00,-863,-850,85,-188,438
12/19/2012 3:00,-824,-877,-41,-180,470
12/19/2012 4:00,-882,-793,-28,-145,128
12/19/2012 5:00,-999,-617,-59,-180,-138
12/19/2012 6:00,-1023,-639,-85,-127,-285
12/19/2012 7:00,-886,-622,-81,-140,-643
12/19/2012 8:00,-1039,-498,-72,-70,-1274
12/19/2012 9:00,-1019,-406,-4,-8,-1369
12/19/2012 10:00,-1040,-358,-1,5,-842
12/19/2012 11:00,-932,-440,-63,-7,-1081
12/19/2012 12:00,-842,-505,-98,-22,-1411
12/19/2012 13:00,-872,-609,-109,-7,-1423
12/19/2012 14:00,-738,-509,-64,-9,-1428
12/19/2012 15:00,-789,-538,-63,-11,-1422
12/19/2012 16:00,-622,-351,-1,-31,-1021
12/19/2012 17:00,-690,-488,-1,64,-922
12/19/2012 18:00,-870,-638,-108,88,-1222
12/19/2012 19:00,-1013,-552,-65,19,-1422
12/19/2012 20:00,-908,-595,-60,11,-1425
12/19/2012 21:00,-735,-707,-98,-53,-1439
12/19/2012 22:00,-591,-738,-109,-88,-1500
12/19/2012 23:00,-666,-779,-18,-138,-1149
12/20/2012 0:00,-850,-820,45,-188,-565
12/20/2012 1:00,-835,-790,77,-141,99
12/20/2012 2:00,-838,-822,3,-52,165
12/20/2012 3:00,-779,-876,74,-166,197
12/20/2012 4:00,-877,-812,82,-185,264
12/20/2012 5:00,-713,-569,3,-172,252
12/20/2012 6:00,-947,-706,-18,-174,-795
12/20/2012 7:00,-841,-548,-63,-72,-672
12/20/2012 8:00,-776,-724,-36,-89,-1036
12/20/2012 9:00,-719,-733,-43,-104,-1079
12/20/2012 10:00,-751,-767,-71,-58,-1300
12/20/2012 11:00,-718,-729,-46,-22,-1297
12/20/2012 12:00,-804,-626,-27,-53,-1266
12/20/2012 13:00,-860,-637,-33,-40,-1256
12/20/2012 14:00,-1084,-601,-26,-91,-951
12/20/2012 15:00,-1007,-662,-39,-87,-1236
12/20/2012 16:00,-977,-776,-60,-83,-1024
12/20/2012 17:00,-957,-652,-80,-103,-686
12/20/2012 18:00,-1191,-930,-43,-97,-967
